,Cafe_link-href,Adress_clean,lat,lon
689,https://moskvichmag.ru/restorany-i-bary/%d0%b7%d0%b0%d0%bc%d0%b5%d1%87%d0%b0%d1%82%d0%b5%d0%bb%d1%8c%d0%bd%d0%b0%d1%8f-%d0%b7%d0%b0%d0%b1%d0%b5%d0%b3%d0%b0%d0%bb%d0%be%d0%b2%d0%ba%d0%b0-neon-monkey-%d0%bf%d1%80%d0%b0%d0%b2%d0%b4/,"г Москва, ул Дмитровка Б., д 32 стр 2",55.7654901,37.6115184
690,https://moskvichmag.ru/restorany-i-bary/%d0%bd%d0%b0-%d0%bc%d0%b0%d1%80%d0%be%d1%81%d0%b5%d0%b9%d0%ba%d0%b5-%d1%80%d0%b0%d0%b1%d0%be%d1%82%d0%b0%d0%b5%d1%82-%d0%b1%d0%b0%d1%80-%d1%81-70-%d1%81%d0%be%d1%80%d1%82%d0%b0%d0%bc%d0%b8-%d0%b3/,"г Москва, ул Маросейка, д 15",55.7579723,37.6367992
691,https://moskvichmag.ru/restorany-i-bary/%d0%bd%d0%b0-%d0%bf%d0%b0%d1%82%d1%80%d0%b8%d0%b0%d1%80%d1%88%d0%b8%d1%85-%d0%be%d1%82%d0%ba%d1%80%d1%8b%d0%bb%d1%81%d1%8f-less-sugar-bar-%d1%87%d0%b5%d0%b9-%d0%ba%d0%be%d0%bd%d1%86%d0%b5%d0%bf%d1%82/,"г Москва, ул Бронная М., д 24 стр 1",55.7632936,37.5946932
692,https://moskvichmag.ru/restorany-i-bary/%d0%bd%d0%b0-%d1%82%d1%80%d1%83%d0%b1%d0%bd%d0%be%d0%b9-%d1%80%d0%b0%d0%b1%d0%be%d1%82%d0%b0%d0%b5%d1%82-%d0%bf%d0%b0%d0%b1-%d1%81%d0%b2%d0%b8%d0%bd%d1%8c%d1%8f-%d0%b8-%d1%80%d0%be%d0%b7%d0%b0/,"г Москва, ул Трубная, д 14",55.7689991,37.6249581
693,https://moskvichmag.ru/restorany-i-bary/na-tsentralnom-rynke-rabotaet-tryufel/,"г Москва, ул Центральная",55.6469176,37.4635832
694,https://moskvichmag.ru/restorany-i-bary/%d0%bd%d0%be%d0%b2%d0%b0%d1%8f-%d1%87%d0%b5%d0%b1%d1%83%d1%80%d0%b5%d1%87%d0%bd%d0%b0%d1%8f-%d0%b2%d0%be-%d0%b4%d0%b2%d0%be%d1%80%d0%b0%d1%85-%d1%81%d1%82%d0%be%d0%bb%d0%b5%d1%88%d0%bd%d0%b8%d0%ba/,"г Москва, пер Столешников",55.7625636,37.6135616
696,https://moskvichmag.ru/restorany-i-bary/%d0%bf%d0%be%d0%bc%d0%b5%d1%88%d0%b0%d0%bd%d1%8b-%d0%bd%d0%b0-%d0%b7%d0%b4%d0%be%d1%80%d0%be%d0%b2%d0%be%d0%bc-%d0%bf%d0%b8%d1%82%d0%b0%d0%bd%d0%b8%d0%b8-%d0%b4%d0%bb%d1%8f-%d0%b2%d0%b0%d1%81-%d0%be/,"г Москва, пер Усачёвский",55.7271354,37.5672254
698,https://moskvichmag.ru/restorany-i-bary/%d1%80%d0%b5%d1%81%d1%82%d0%be%d1%80%d0%b0%d0%bd%d0%bd%d1%8b%d0%b9-%d0%ba%d1%80%d0%b8%d1%82%d0%b8%d0%ba-%d1%81%d0%b2%d0%b5%d1%82%d0%bb%d0%b0%d0%bd%d0%b0-%d0%ba%d0%b5%d1%81%d0%be%d1%8f%d0%bd-%d0%bd-3/,"г Москва, сквер Антона Чехова",55.7540584,37.62049
699,https://moskvichmag.ru/restorany-i-bary/%d1%80%d0%b5%d1%81%d1%82%d0%be%d1%80%d0%b0%d0%bd%d0%bd%d1%8b%d0%b9-%d0%ba%d1%80%d0%b8%d1%82%d0%b8%d0%ba-%d1%81%d0%b2%d0%b5%d1%82%d0%bb%d0%b0%d0%bd%d0%b0-%d0%ba%d0%b5%d1%81%d0%be%d1%8f%d0%bd-%d0%bd-14/,"г Москва, ул Кузнецкий Мост, д 3",55.7613929,37.6171182
702,https://moskvichmag.ru/restorany-i-bary/%d1%80%d0%b5%d1%81%d1%82%d0%be%d1%80%d0%b0%d0%bd%d0%bd%d1%8b%d0%b9-%d0%ba%d1%80%d0%b8%d1%82%d0%b8%d0%ba-%d1%81%d0%b2%d0%b5%d1%82%d0%bb%d0%b0%d0%bd%d0%b0-%d0%ba%d0%b5%d1%81%d0%be%d1%8f%d0%bd-%d0%bd-2/,"г Москва, пер Благовещенский, д 1А",55.767315,37.59768
703,https://moskvichmag.ru/restorany-i-bary/%d1%80%d0%b5%d1%81%d1%82%d0%be%d1%80%d0%b0%d0%bd%d0%bd%d1%8b%d0%b9-%d0%ba%d1%80%d0%b8%d1%82%d0%b8%d0%ba-%d1%81%d0%b2%d0%b5%d1%82%d0%bb%d0%b0%d0%bd%d0%b0-%d0%ba%d0%b5%d1%81%d0%be%d1%8f%d0%bd-%d1%81/,"г Москва, пер Плотников",55.7461459,37.5884522
704,https://moskvichmag.ru/restorany-i-bary/%d1%81%d0%bc%d0%b5%d0%bb%d1%8b%d0%b9-%d0%ba%d1%83%d0%b1%d0%b0%d0%bd%d1%81%d0%ba%d0%b8%d0%b9-%d0%b1%d0%be%d1%80%d1%89-%d0%be%d1%82-%d0%ba%d0%be%d1%82%d0%be%d1%80%d0%be%d0%b3%d0%be-%d0%b2%d1%8b-%d0%b2/,"г Москва, тер инновационного центра Сколково, ул Адама Смита",55.6972879,37.3564687
705,https://moskvichmag.ru/restorany-i-bary/%d1%83%d0%bd%d0%b8%d0%ba%d0%b0%d0%bb%d1%8c%d0%bd%d1%8b%d0%b9-%d1%81%d0%bb%d1%83%d1%87%d0%b0%d0%b9-%d0%b2-%d0%b1%d0%b0%d1%80%d0%b5-blush-%d0%bf%d0%be%d0%b4%d0%b0%d1%8e%d1%82-%d0%b1%d0%b8%d0%b7%d0%bd/,"г Москва, пер Даев, д 2",55.7703043,37.6342624
706,https://moskvichmag.ru/restorany-i-bary/surf-coffee-%d1%81-%d1%82%d0%b0%d0%ba%d0%b8%d0%bc-%d1%81%d0%bb%d0%b0%d0%b4%d0%ba%d0%b8%d0%bc-%d0%bb%d0%b0%d1%82%d1%82%d0%b5-%d0%be%d1%82-%d0%ba%d0%be%d1%82%d0%be%d1%80%d0%be%d0%b3%d0%be-%d1%81%d1%83/,"г Москва, ул Тверская, д 25",55.7678251,37.5992648
707,https://moskvichmag.ru/restorany-i-bary/%d0%b2-bjorn-%d0%bf%d1%80%d0%b5%d0%b4%d0%bb%d0%b0%d0%b3%d0%b0%d1%8e%d1%82-%d1%82%d0%b0%d1%80%d1%82%d0%b0%d1%80-%d0%b8%d0%b7-%d0%b5%d0%bb%d0%ba%d0%b8/,"г Москва, ул Пятницкая, д 3/4",55.7455713,37.6269852
708,https://moskvichmag.ru/restorany-i-bary/idite-v-novyj-happy-end-kitchen-bar-na-patriarshih-esli-l/,"г Москва, пер Малый Патриарший",55.763381,37.5913014
709,https://moskvichmag.ru/restorany-i-bary/%d1%80%d0%b5%d1%81%d1%82%d0%be%d1%80%d0%b0%d0%bd%d0%bd%d1%8b%d0%b9-%d0%ba%d1%80%d0%b8%d1%82%d0%b8%d0%ba-%d1%81%d0%b2%d0%b5%d1%82%d0%bb%d0%b0%d0%bd%d0%b0-%d0%ba%d0%b5%d1%81%d0%be%d1%8f%d0%bd-%d0%bd-10/,"г Москва, ул Трубная, д 21",55.7705205,37.6249784
710,https://moskvichmag.ru/restorany-i-bary/jacqueline-na-arbate-raspolagaet-k-dolgim-solidnym-posidelkam-i-zhirnoj-frantsuzskoj-ede/,"г Москва, ул Арбат, д 1",55.7517309,37.5993131
711,https://moskvichmag.ru/restorany-i-bary/bar-panton-otkrylsya-v-ne-samom-ochevidnom-meste-no-koktejl-naryadnyj-okazalsya-ostroumnym/,"г Москва, ул Новослободская, д 54 стр 1",55.7880454,37.5934366
712,https://moskvichmag.ru/restorany-i-bary/v-nosugar-bakery-na-belorusskoj-mozhno-obedatsya-pirozhnymi-sovershenno-bez-ugryzenij-sovesti/,"г Москва, ул Грузинский Вал, д 11 стр 4",55.7739234,37.5779008
713,https://moskvichmag.ru/restorany-i-bary/v-bistro-de-torino-kuhnya-severo-zapada-italii-okna-na-vshe-publika-vlyublennaya-molodezh/,"г Москва, ул Мясницкая, д 14/2 стр 1",55.760753,37.6320666
714,https://moskvichmag.ru/restorany-i-bary/v-sredizemnomorskom-stay-na-frunzenskoj-vkusno-dorogo-pusto-i-po-bezhevomu-skuchno/,"г Москва, ул Трубецкая, д 10",55.7271299,37.576097
715,https://moskvichmag.ru/restorany-i-bary/vegetarianskie-tsiniki-na-mayakovskoj-delayut-vse-chtoby-my-zabyli-o-dolgoj-moskovskoj-zime/,"г Москва, ул 2-я Тверская-Ямская, д 6 стр 2",55.7710452,37.5958128
717,https://moskvichmag.ru/restorany-i-bary/olen-s-shishkoj-i-koktejl-kabarga-v-alhimiuse-esh-kak-v-tundre-tak-i-bylo-zadumano/,"г Москва, ул 1-я Тверская-Ямская, д 4",55.7714269,37.594219
718,https://moskvichmag.ru/restorany-i-bary/ponchiki-bulki-i-maritotstso-v-zoe-sobirayut-na-myasnitskoj-ocheredi/,"г Москва, ул Мясницкая, д 13 стр 20",55.7634718,37.6340684
719,https://moskvichmag.ru/restorany-i-bary/severnaya-kuhnya-ot-krasnoyarskoj-komandy-v-0-75-please-vse-obyasnyaet-pro-skrepy-patriarshih/,"г Москва, пер Ермолаевский, д 7",55.7643231,37.5904709
720,https://moskvichmag.ru/restorany-i-bary/farang-na-m-nikitskoj-posle-ocherednogo-perezapuska-stal-blizhnevostochnym-no-eto-ne-pomoglo/,"г Москва, ул Малая Никитская, д 24 стр 1",55.7592814,37.5874297
721,https://moskvichmag.ru/restorany-i-bary/miss-you-arkadiya-novikova-prizyvaet-skuchat-hot-po-sosiske-v-teste-hot-po-vogue-cafe/,"г Москва, ул Петровка, д 12",55.7628366,37.6180085
722,https://moskvichmag.ru/restorany-i-bary/borshh-v-pirozhke-na-marosejke-vernyj-podkop-k-kornyam-skrepam-i-huliganskaya-vyhodka-odnovremenno/,"г Москва, ул Маросейка, д 10/1 стр 1",55.7576476,37.6370637
724,https://moskvichmag.ru/restorany-i-bary/igristoe-na-krane-i-bitye-ogurtsy-lapshichnaya-tricky-yavilas-na-myasnitskuyu-kak-iz-kino/,"г Москва, ул Мясницкая, д 42 стр 2",55.7669217,37.6423551
725,https://moskvichmag.ru/restorany-i-bary/aziatskij-moon-na-novinskom-podhodit-dlya-sereznyh-muzhchin-ne-ustavshih-ot-sushi/,"г Москва, б-р Новинский",55.7534154,37.5833405
726,https://moskvichmag.ru/restorany-i-bary/v-bimba-na-myasnitskoj-podayut-pastu-i-pitstsu-po-tsenam-kotoryh-v-moskve-uzhe-net/,"г Москва, ул Мясницкая, д 13",55.7625051,37.63413
727,https://moskvichmag.ru/restorany-i-bary/v-shmake-buterbrody-shmaki-rasschitany-na-publiku-srednego-klassa-i-vozrasta/,"г Москва, проезд Лубянский, д 27/1 стр 1",55.7541648,37.6351465
728,https://moskvichmag.ru/restorany-i-bary/vtoroe-ava-bistro-sovmeshhaet-babushkinu-posudu-s-golubtsami-s-krabom-i-desertom-tvorozhnyj-syrok/,"г Москва, б-р Цветной, д 2",55.7679448,37.6234744
729,https://moskvichmag.ru/restorany-i-bary/italyanskij-oltremare-s-pastoj-za-4500-rublej-ne-daet-zabyt-chto-vy-na-savvinskoj-naberezhnoj/,"г Москва, наб Саввинская, д 13",55.7358041,37.567613
730,https://moskvichmag.ru/restorany-i-bary/novoe-jinju-bistro-na-usacheva-pohozhe-na-uyutnyj-restoran-otkrytyj-znakomymi-v-gostinoj/,"г Москва, ул Усачёва, д 15А",55.725534,37.570501
733,https://moskvichmag.ru/restorany-i-bary/posle-firmennogo-rakleta-v-kornere-delo-v-syre-na-usachevskom-hochetsya-prilech-na-divan/,"г Москва, ул Усачёва, д 26",55.727506,37.567707
734,https://moskvichmag.ru/restorany-i-bary/posle-yaponskogo-sendvicha-katsusando-iz-joi-izakaya-est-ne-zahochetsya-chasov-shest/,"г Москва, ул Грузинский Вал, д 11 стр 3",55.7743318,37.5789959
735,https://moskvichmag.ru/restorany-i-bary/restoran-gussi-perezapustilsya-no-tak-i-ne-reshil-kuda-vas-priglasit-domoj-ili-na-dachu/,"г Москва, ул Долгоруковская, д 25 стр 1",55.7765809,37.6024258
736,https://moskvichmag.ru/restorany-i-bary/cmena-kafe-v-muzee-sovremennogo-iskusstva-v-ermolaevskom-ne-poshla-emu-na-polzu/,"г Москва, пер Ермолаевский, д 17",55.765627,37.5921875
737,https://moskvichmag.ru/restorany-i-bary/vino-i-drugie-lekarstva-delaet-vse-chtoby-vy-pochuvstvovali-sebya-vo-frantsii-xix-veka/,"г Москва, пр-кт Комсомольский, д 42 стр 1",55.7212104,37.573062
738,https://moskvichmag.ru/restorany-i-bary/zhan-zhak-rasteryal-v-rebrendinge-dushnyj-ugar-proshlyh-let-no-sohranil-vernost-frantsii/,"г Москва, б-р Никитский, д 12",55.7553212,37.6005218
739,https://moskvichmag.ru/restorany-i-bary/kafe-na-uglu-cream-soda-rabotaet-teper-na-beloj-ploshhadi-v-piku-sosednemu-hlebu-nasushhnomu/,"г Москва, пл Болотная, д 5",55.7452757,37.6176264
740,https://moskvichmag.ru/restorany-i-bary/v-udon-noodle-bar-na-usachevskom-lapsha-so-stejkom-machete-horosha-s-ribaem-ne-ochen/,"г Москва, ул Усачёва, д 26",55.727506,37.567707
741,https://moskvichmag.ru/restorany-i-bary/kofejni-v-magazinah-teper-interesnee-setevyh-naprimer-face2face-na-krasnoj-presne/,"г Москва, пер Столярный, д 3 к 8",55.7631476,37.5684832
742,https://moskvichmag.ru/restorany-i-bary/kofejnya-murph-na-b-dmitrovke-pohozha-na-modnuyu-stolovuyu-progressivnogo-universiteta/,"г Москва, ул Дмитровка Б., д 32 стр 1",55.7653888,37.6110557
743,https://moskvichmag.ru/restorany-i-bary/panaziatskoe-bistro-umami-vpolne-podhodit-chtoby-sogretsya-esli-okazalis-v-luzhnikah/,"г Москва, ул Лужники, д 24 стр 60",55.7127088,37.5664715
744,https://moskvichmag.ru/restorany-i-bary/pereehavshij-v-hamovniki-eggsellent-byl-barbi-raem-eshhe-do-vsej-barbimanii/,"г Москва, пер Несвижский, д 2",55.7320645,37.5876344
745,https://moskvichmag.ru/restorany-i-bary/smes-yaponskoj-i-peruanskoj-kuhni-v-ikura-izakaya-nikkei-to-chto-zasluzhila-moskva-2020-h/,"г Москва, б-р Рождественский, д 1",55.7668089,37.6242515
746,https://moskvichmag.ru/restorany-i-bary/u-rockstar-dogs-ne-poluchilos-dazhe-takoe-prostoe-zimnee-blyudo-kak-morozhenoe-s-bekonom/,"г Москва, ул Солянка, д 1/2",55.7542275,37.6373822
747,https://moskvichmag.ru/restorany-i-bary/v-historia-uilliama-lamberti-uyutno-naryadno-zagadochno-dorogo-ochen-vkusno-i-dazhe-umno/,"г Москва, ул Большая Никитская, д 58",55.7586813,37.5865894
748,https://moskvichmag.ru/restorany-i-bary/v-le-pere-nagy-na-danilovskom-po-frantsuzski-zhirno-dorogo-i-vkusno/,"г Москва, ул Мытная, д 74",55.712116,37.6206142
749,https://moskvichmag.ru/restorany-i-bary/v-masa-na-nikitskom-shef-meksikanets-gotovit-komfortnuyu-edu-kotoraya-ne-mozhet-nadoest/,"г Москва, б-р Никитский, д 12",55.7553212,37.6005218
750,https://moskvichmag.ru/restorany-i-bary/v-bare-mashenka-i-negroni-mashenkiny-slezy-eto-uha-a-mashenkiny-gady-langustiny/,"г Москва, ул Новослободская",55.7858299,37.5949324
751,https://moskvichmag.ru/restorany-i-bary/v-novom-menyu-mo-friends-soblyuden-balans-mezhdu-zhirnym-i-poleznym-i-ekzoticheskim-i-davno-znakomym/,"г Москва, ул Петровские Линии, д 1",55.7640756,37.6179441
752,https://moskvichmag.ru/restorany-i-bary/v-novom-menyu-zionist-podkupayut-kugel-bejgl-s-namazkoj-iz-shprot-i-tseny-300-500-rublej/,"г Москва, ул Покровка, д 2/1 стр 1",55.758026,37.638976
753,https://moskvichmag.ru/restorany-i-bary/v-pasta-bare-mary-wong-na-kuznetskom-kormyat-bystro-i-nedorogo-esli-eto-dlya-vas-glavnoe/,"г Москва, ул Кузнецкий Мост, д 19 стр 1",55.7625355,37.6257657
754,https://moskvichmag.ru/restorany-i-bary/glavnye-dostoprimechatelnosti-kornera-beyond-v-metropolise-nahodyatsya-na-vitrine-so-sladostyami/,"г Москва, ш Ленинградское",55.883939,37.441938
755,https://moskvichmag.ru/restorany-i-bary/edinstvennyj-minus-lapshichnoj-lan-ma-na-pokrovke-chto-ee-net-po-vsej-moskve/,"г Москва, ул Покровка, д 3/7 стр 1",55.7586565,37.6402573
756,https://moskvichmag.ru/restorany-i-bary/novoe-bistro-naomi-smelo-predlagaet-frantsuzskie-retsepty-s-elementami-kolonialnoj-kuhni/,"г Москва, ул Лесная, д 9",55.7789788,37.5885143
757,https://moskvichmag.ru/restorany-i-bary/pasta-s-kabanom-ekler-s-krabom-v-bardot-na-ostozhenke-novoe-menyu-i-nado-bezhat/,"г Москва, ул Остоженка, д 5",55.7432701,37.6013747
758,https://moskvichmag.ru/restorany-i-bary/spasayushhie-nas-ot-holoda-napitki-dusheparka-i-zhzhenka-podayutsya-v-zaryade-v-samovarah/,"г Москва, ул Варварка, соор 6",55.7528797,37.6285091
759,https://moskvichmag.ru/restorany-i-bary/tsel-gt-coffee-x-edomo-ne-stolko-napoit-vas-kofe-skolko-prodat-vam-stol-pod-nim/,"г Москва, ул Плющиха, д 37",55.7410445,37.57754
